company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning,net_debt,asset_turnover,free_cash_flow_cr,cfo_quality_score,capex_intensity_pct,capex_category,fcf_conversion_pct,capital_allocation_pattern,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,revenue_cagr_flag,pat_cagr_flag,eps_cagr_flag,composite_quality_score
ABB,Dec 2012,8.77,12.22,22.41,31.22,15.99,0.0,False,,Debt Free,False,0.0,1.82,42.0,Moderate,3.57,Moderate,20.79,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,68.0,647.0,25.0,0.0,101.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,31.42
ABB,Mar 2014,8.7,11.73,25.13,33.88,17.38,0.0,False,,Debt Free,False,0.0,2.0,11.0,Moderate,6.33,Moderate,4.12,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,93.0,788.0,25.0,0.0,155.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.54
ABB,Mar 2015,10.0,13.63,24.44,33.3,16.67,0.0,False,,Debt Free,False,0.0,1.67,28.0,Moderate,8.17,Capital Intensive,8.97,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,108.0,937.0,29.0,0.0,215.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.22
ABB,Mar 2016,9.76,13.96,21.34,30.54,15.78,0.0,False,138.33,,False,0.0,1.62,172.0,Moderate,2.95,Asset Light,47.12,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,120.0,1195.0,29.0,0.0,249.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,31.04
ABB,Mar 2017,9.54,13.71,19.97,28.7,13.41,0.0,False,227.5,,False,0.0,1.41,152.0,High Quality,5.34,Moderate,38.19,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,130.0,1387.0,31.0,0.0,307.0,,11.92,,,13.82,,,13.84,,OK,OK,OK,33.48
ABB,Mar 2018,12.16,15.92,23.69,31.01,16.6,0.0,False,160.5,,False,0.0,1.37,-62.0,Accrual Risk,6.52,Moderate,-11.81,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,189.0,1693.0,29.0,0.0,153.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.09
ABB,Mar 2019,12.23,16.44,22.41,30.13,15.3,0.0,False,359.0,,False,0.0,1.25,242.0,High Quality,6.99,Moderate,40.0,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,212.0,2008.0,31.0,0.0,499.0,,10.08,,,17.84,,,17.92,,OK,OK,OK,34.84
ABB,Mar 2020,14.49,18.49,24.39,29.05,16.72,0.07,False,96.78,,False,175.0,1.15,225.0,High Quality,9.8,Capital Intensive,29.72,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,279.0,2431.0,90.0,175.0,626.0,,12.33,,,20.96,,,20.9,,OK,OK,OK,36.39
ABB,Mar 2021,16.03,21.39,26.56,33.47,17.99,0.06,False,55.72,,False,153.0,1.12,655.0,High Quality,1.67,Asset Light,71.04,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,325.0,2602.0,85.0,153.0,727.0,,10.52,,,22.06,,,22.05,,OK,OK,OK,37.29
ABB,Mar 2022,16.26,22.02,28.33,36.41,18.92,0.05,False,61.32,,False,152.0,1.16,552.0,High Quality,8.06,Capital Intensive,51.02,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,376.0,2820.0,73.0,152.0,948.0,,11.1,,,23.6,,,23.67,,OK,OK,OK,38.25
ABB,Mar 2023,17.74,22.55,29.77,36.53,20.83,0.04,False,85.0,,False,113.0,1.17,745.0,Moderate,2.77,Asset Light,61.77,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,447.0,3188.0,73.0,113.0,893.0,,10.16,,,18.8,,,18.79,,OK,OK,OK,38.46
ABB,Mar 2024,20.53,24.84,32.47,38.42,23.13,0.02,False,141.75,,False,83.0,1.13,797.0,High Quality,7.11,Moderate,54.85,Reinvestor,1536236.24,1619349.16,75.58,4.48,12.63,0.96,565.0,3699.0,73.0,83.0,1213.0,,9.72,,,21.69,,,21.66,,OK,OK,OK,40.19
ADANIENSOL,Mar 2014,,,0.0,0.0,,0.0,False,,Debt Free,False,0.0,,0.0,,,,,Cash Accumulator,348517.36,439276.19,58.5,9.05,14.83,1.65,0.0,0.1,,0.0,0.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,20.0
ADANIENSOL,Mar 2015,-5.34,77.1,-0.65,0.94,-0.06,8.96,True,1.42,,True,9701.0,0.01,-1899.0,High Quality,1422.9,Capital Intensive,-1880.2,Growth Funded by Debt,348517.36,439276.19,58.5,9.05,14.83,1.65,0.0,1083.0,0.0,9701.0,-35.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,0.79
ADANIENSOL,Mar 2016,16.77,87.83,13.77,17.12,3.13,3.21,False,2.09,,False,8565.0,0.19,728.0,High Quality,37.19,Capital Intensive,37.78,Reinvestor,348517.36,439276.19,58.5,9.05,14.83,1.65,3.0,2672.0,0.0,8585.0,1544.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,21.94
ADANIENSOL,Mar 2017,14.46,68.95,14.12,16.63,3.25,3.05,False,2.22,,False,8870.0,0.22,459.0,High Quality,60.15,Capital Intensive,23.15,Reinvestor,348517.36,439276.19,58.5,9.05,14.83,1.65,4.0,2947.0,0.0,8975.0,2189.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,21.95
ADANIENSOL,Mar 2018,28.98,71.65,18.87,17.14,6.62,1.72,False,3.31,,False,10428.0,0.23,-994.0,High Quality,80.93,Capital Intensive,-35.17,Mixed,348517.36,439276.19,58.5,9.05,14.83,1.65,10.0,6057.0,0.0,10428.0,2198.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,29.19
ADANIENSOL,Mar 2019,7.65,38.03,6.95,9.86,1.72,2.5,False,2.24,,False,19801.0,0.22,-459.0,High Quality,41.75,Capital Intensive,-16.52,Mixed,348517.36,439276.19,58.5,9.05,14.83,1.65,5.0,8043.0,0.0,20137.0,2591.0,,,,,,,,,,ZERO_BASE,ZERO_BASE,ZERO_BASE,19.18
ADANIENSOL,Mar 2020,6.18,37.3,8.31,13.0,1.78,2.85,False,2.02,,False,23933.0,0.29,-206.0,High Quality,49.43,Capital Intensive,-4.84,Mixed,348517.36,439276.19,58.5,9.05,14.83,1.65,7.0,8499.0,0.0,24246.0,5437.0,,144.37,,,,,,,,OK,TURNAROUND,ZERO_BASE,40.39
ADANIENSOL,Mar 2021,13.0,39.79,14.46,10.97,2.98,3.04,False,2.39,,False,26653.0,0.23,-225.0,High Quality,40.39,Capital Intensive,-5.7,Reinvestor,348517.36,439276.19,58.5,9.05,14.83,1.65,11.0,8919.0,0.0,27095.0,3784.0,,35.24,,,28.51,,,29.67,,OK,OK,OK,29.95
ADANIENSOL,Mar 2022,10.98,37.36,12.47,10.56,2.6,3.02,False,2.32,,False,29341.0,0.24,161.0,High Quality,34.96,Capital Intensive,3.83,Reinvestor,348517.36,439276.19,58.5,9.05,14.83,1.65,11.0,9913.0,0.0,29902.0,4097.0,,31.38,,,24.33,,,22.42,,OK,OK,OK,27.9
ADANIENSOL,Mar 2023,9.64,33.99,10.9,9.82,2.38,2.92,False,2.19,,False,32900.0,0.25,-922.0,High Quality,35.35,Capital Intensive,-20.41,Mixed,348517.36,439276.19,58.5,9.05,14.83,1.65,11.0,11749.0,0.0,34270.0,3777.0,,27.51,,,2.31,,,1.92,,OK,OK,OK,24.51
ADANIENSOL,Mar 2024,7.2,34.39,9.46,11.49,2.04,2.93,False,2.28,,False,36304.0,0.28,1095.0,High Quality,29.76,Capital Intensive,19.17,Reinvestor,348517.36,439276.19,58.5,9.05,14.83,1.65,10.0,12641.0,0.0,37070.0,6038.0,,17.85,,,16.43,,,14.87,,OK,OK,OK,23.49
ADANIENT,Mar 2013,2.63,12.98,5.69,6.64,1.09,3.24,False,2.23,,False,69009.0,0.41,-7124.0,High Quality,31.89,Capital Intensive,-118.32,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,15.0,21396.0,10.0,69332.0,7666.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,16.45
ADANIENT,Mar 2014,4.82,17.08,11.14,9.8,2.24,3.03,False,1.85,,False,71692.0,0.47,221.0,High Quality,14.57,Capital Intensive,2.36,Reinvestor,187927.97,191237.75,58.87,10.41,33.01,0.83,20.0,23757.0,7.0,71980.0,8228.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,19.27
ADANIENT,Mar 2015,3.56,19.31,8.93,11.39,1.76,3.25,False,1.88,,False,82827.0,0.49,-2933.0,High Quality,17.78,Capital Intensive,-23.56,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,18.0,25728.0,8.0,83571.0,8532.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,17.83
ADANIENT,Mar 2016,2.94,4.95,7.47,5.17,2.4,1.43,False,2.01,,False,18364.0,0.82,3287.0,High Quality,5.37,Moderate,195.19,Reinvestor,187927.97,191237.75,58.87,10.41,33.01,0.83,9.0,13378.0,4.0,19169.0,5112.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,21.16
ADANIENT,Mar 2017,2.53,5.21,6.54,5.44,1.94,1.47,False,2.11,,False,19804.0,0.77,-686.0,Moderate,4.0,Moderate,-36.07,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,9.0,14136.0,4.0,20846.0,774.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,20.62
ADANIENT,Mar 2018,1.65,5.67,3.94,6.23,1.05,1.17,False,1.92,,False,16176.0,0.64,-4707.0,High Quality,21.29,Capital Intensive,-230.96,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,7.0,15089.0,6.0,17637.0,2942.0,,-4.98,,,-13.38,,,-14.14,,OK,OK,OK,17.92
ADANIENT,Mar 2019,1.25,4.88,3.43,7.57,1.19,0.76,False,1.52,,False,9732.0,0.95,5723.0,High Quality,6.16,Moderate,290.66,Liquidating Assets,187927.97,191237.75,58.87,10.41,33.01,0.83,7.0,14756.0,6.0,11243.0,3236.0,,-5.98,,,-28.17,,,-18.94,,OK,OK,OK,17.17
ADANIENT,Mar 2020,2.4,5.29,6.14,7.81,2.22,0.73,False,2.01,,False,10467.0,0.93,1372.0,High Quality,2.49,Asset Light,59.81,Reinvestor,187927.97,191237.75,58.87,10.41,33.01,0.83,10.0,16947.0,10.0,12419.0,2454.0,,-7.61,,,-14.66,,,-11.09,,OK,OK,OK,19.49
ADANIENT,Mar 2021,2.65,6.34,6.1,7.51,2.03,0.95,False,2.18,,False,10724.0,0.77,-4568.0,High Quality,21.78,Capital Intensive,-182.28,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,8.0,17159.0,12.0,16227.0,4043.0,,3.06,,,0.9,,,-2.33,,OK,OK,OK,22.08
ADANIENT,Mar 2022,1.14,5.35,3.54,5.82,0.78,1.87,False,1.87,,False,37312.0,0.68,-15656.0,High Quality,24.55,Capital Intensive,-421.54,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,7.0,22257.0,14.0,41604.0,1385.0,,13.7,,,-3.16,,,-4.9,,OK,OK,OK,20.15
ADANIENT,Mar 2023,1.9,6.91,7.33,10.22,1.71,1.61,False,2.43,,False,46890.0,0.9,2167.0,High Quality,12.12,Capital Intensive,24.57,Reinvestor,187927.97,191237.75,58.87,10.41,33.01,0.83,22.0,33051.0,6.0,53200.0,17626.0,,28.84,,,32.46,,,25.74,,OK,OK,OK,28.2
ADANIENT,Mar 2024,3.46,11.8,8.53,10.9,2.08,1.67,False,2.75,,False,56609.0,0.6,-8455.0,High Quality,19.46,Capital Intensive,-74.32,Mixed,187927.97,191237.75,58.87,10.41,33.01,0.83,28.0,39076.0,5.0,65310.0,10312.0,,19.02,,,45.81,,,31.95,,OK,OK,OK,28.37
ADANIGREEN,Mar 2017,-9.36,80.28,-3.91,7.26,-0.76,3.61,False,1.45,,True,4321.0,0.08,-1483.0,Accrual Risk,301.0,Capital Intensive,-367.99,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,0.0,1203.0,0.0,4347.0,28.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,9.62
ADANIGREEN,Mar 2018,-9.32,56.96,-10.29,7.52,-0.88,7.36,True,1.6,,False,9777.0,0.09,-3779.0,Accrual Risk,299.19,Capital Intensive,-448.28,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,-1.0,1341.0,0.0,9864.0,649.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,-0.1
ADANIGREEN,Mar 2019,-23.08,74.15,-24.57,11.67,-3.24,5.76,True,1.43,,True,11065.0,0.14,-1041.0,Accrual Risk,129.54,Capital Intensive,-68.22,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,-3.0,1933.0,0.0,11142.0,1625.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,-4.6
ADANIGREEN,Mar 2020,-2.67,56.89,-2.89,8.42,-0.37,6.31,True,1.35,,True,14390.0,0.14,-1778.0,Accrual Risk,146.84,Capital Intensive,-122.62,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,0.0,2357.0,0.0,14866.0,1965.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,5.97
ADANIGREEN,Mar 2021,5.83,71.73,8.27,8.49,0.63,11.0,True,1.35,,True,23707.0,0.11,-7536.0,High Quality,292.48,Capital Intensive,-336.28,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,1.0,2200.0,0.0,24209.0,1601.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,4.17
ADANIGREEN,Mar 2022,9.53,68.42,18.71,6.33,0.83,20.21,True,1.54,,False,52258.0,0.09,-15603.0,High Quality,364.89,Capital Intensive,-444.28,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,3.0,2614.0,0.0,52832.0,3127.0,,59.2,,,,,,,,OK,TURNAROUND,ZERO_BASE,17.42
ADANIGREEN,Mar 2023,12.51,63.91,13.32,8.08,1.45,7.42,True,1.94,,False,53074.0,0.12,3408.0,High Quality,49.6,Capital Intensive,68.57,Reinvestor,510512.78,491878.9,45.26,6.24,21.78,0.89,6.0,7304.0,0.0,54223.0,7265.0,,39.35,,,,,,,,OK,TURNAROUND,TURNAROUND,18.35
ADANIGREEN,Mar 2024,13.67,79.37,12.81,9.8,1.43,6.6,True,1.71,,False,63343.0,0.1,-13347.0,High Quality,228.42,Capital Intensive,-182.39,Mixed,510512.78,491878.9,45.26,6.24,21.78,0.89,7.0,9834.0,0.0,64858.0,7713.0,,34.98,,,,,,,,OK,TURNAROUND,TURNAROUND,19.36
ADANIPORTS,Mar 2013,45.82,66.59,25.63,13.22,7.79,1.82,False,5.03,,False,11398.0,0.17,-3757.0,Moderate,143.58,Capital Intensive,-157.72,Mixed,675598.01,611165.74,48.9,2.31,31.76,1.16,8.0,6394.0,12.0,11620.0,1379.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,34.66
ADANIPORTS,Mar 2014,36.05,60.43,19.86,13.42,7.06,1.48,False,3.69,,False,12916.0,0.2,-1378.0,Moderate,51.97,Capital Intensive,-47.21,Mixed,675598.01,611165.74,48.9,2.31,31.76,1.16,8.0,8765.0,12.0,12979.0,1132.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,31.4
ADANIPORTS,Mar 2015,37.78,63.43,21.59,13.67,7.24,1.65,False,3.9,,False,17516.0,0.19,572.0,High Quality,40.39,Capital Intensive,14.66,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,11.0,10765.0,10.0,17776.0,3057.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.0
ADANIPORTS,Mar 2016,40.17,64.38,21.15,12.77,7.44,1.65,False,4.72,,False,21797.0,0.19,-1772.0,Moderate,58.42,Capital Intensive,-38.72,Mixed,675598.01,611165.74,48.9,2.31,31.76,1.16,14.0,13505.0,8.0,22342.0,2381.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,32.33
ADANIPORTS,Mar 2017,46.24,64.2,22.26,13.63,9.0,1.27,False,5.78,,False,21053.0,0.19,1434.0,High Quality,31.15,Capital Intensive,26.47,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,19.0,17526.0,7.0,22214.0,4063.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,34.69
ADANIPORTS,Mar 2018,32.59,63.21,17.65,16.54,7.81,1.07,False,5.07,,False,21291.0,0.24,1762.0,High Quality,33.97,Capital Intensive,24.62,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,18.0,20903.0,11.0,22370.0,5608.0,,25.92,,,17.62,,,17.61,,OK,OK,OK,36.45
ADANIPORTS,Mar 2019,37.03,60.38,16.6,12.66,7.18,1.14,False,5.69,,False,26930.0,0.19,1661.0,High Quality,39.98,Capital Intensive,25.18,Mixed,675598.01,611165.74,48.9,2.31,31.76,1.16,19.0,24372.0,1.0,27712.0,6029.0,,17.73,,,18.37,,,18.89,,OK,OK,OK,35.62
ADANIPORTS,Mar 2020,31.88,50.09,14.87,10.68,6.11,1.19,False,4.04,,False,29064.0,0.19,6653.0,High Quality,6.31,Moderate,111.87,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,19.0,25457.0,17.0,30242.0,7402.0,,14.05,,,10.25,,,11.55,,OK,OK,OK,32.52
ADANIPORTS,Mar 2021,40.23,69.23,16.59,13.1,6.77,1.18,False,4.73,,False,33619.0,0.17,-6508.0,High Quality,112.06,Capital Intensive,-74.91,Mixed,675598.01,611165.74,48.9,2.31,31.76,1.16,25.0,30441.0,20.0,35855.0,7556.0,,12.04,,,12.07,,,12.3,,OK,OK,OK,34.68
ADANIPORTS,Mar 2022,28.93,55.66,11.84,10.62,5.04,1.15,False,4.47,,False,44774.0,0.17,4927.0,High Quality,32.09,Capital Intensive,51.71,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,23.0,41821.0,22.0,47935.0,10420.0,,15.2,,,4.89,,,3.9,,OK,OK,OK,30.57
ADANIPORTS,Mar 2023,25.85,52.5,11.88,11.08,4.79,1.18,False,4.77,,False,46002.0,0.19,-4816.0,High Quality,80.16,Capital Intensive,-43.99,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,25.0,45389.0,20.0,53434.0,11900.0,,12.99,,,7.88,,,6.79,,OK,OK,OK,29.89
ADANIPORTS,Mar 2024,30.34,58.36,15.35,15.25,6.93,0.94,False,5.95,,False,45181.0,0.23,8250.0,High Quality,25.34,Capital Intensive,52.92,Reinvestor,675598.01,611165.74,48.9,2.31,31.76,1.16,38.0,52778.0,16.0,49470.0,15018.0,,19.58,,,14.91,,,14.87,,OK,OK,OK,34.22
ADANIPOWER,Mar 2013,-34.29,14.35,-53.46,2.08,-4.2,9.74,True,0.69,,True,41773.0,0.12,-1063.0,Accrual Risk,60.73,Capital Intensive,-110.73,Mixed,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-10.0,4293.0,0.0,41795.0,3001.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,-24.93
ADANIPOWER,Mar 2014,-1.9,29.96,-4.45,9.06,-0.5,6.75,True,1.14,,True,44035.0,0.26,-1462.0,Accrual Risk,30.66,Capital Intensive,-31.83,Mixed,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-1.0,6543.0,0.0,44150.0,3238.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,4.82
ADANIPOWER,Mar 2015,-4.37,25.04,-14.25,9.27,-1.4,7.82,True,1.21,,True,44385.0,0.32,1087.0,Accrual Risk,25.35,Capital Intensive,23.24,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-3.0,5725.0,0.0,44742.0,5824.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,-1.18
ADANIPOWER,Mar 2016,2.17,34.68,7.38,14.62,0.73,7.06,True,1.55,,False,52729.0,0.33,2565.0,High Quality,10.61,Capital Intensive,29.14,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,2.0,7468.0,0.0,52729.0,5257.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,9.23
ADANIPOWER,Mar 2017,-27.3,26.44,-205.8,10.78,-8.63,17.49,True,0.39,,True,52320.0,0.32,3513.0,Accrual Risk,5.36,Moderate,58.75,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-16.0,3000.0,0.0,52484.0,4725.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,-77.17
ADANIPOWER,Mar 2018,-10.36,26.77,-236.56,10.12,-3.02,59.43,True,1.11,,True,52835.0,0.29,4581.0,Accrual Risk,2.56,Asset Light,84.27,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-5.0,889.0,0.0,52835.0,5101.0,,24.85,,,,,,,,OK,BOTH_NEGATIVE,BOTH_NEGATIVE,-80.85
ADANIPOWER,Mar 2019,-4.12,20.86,-12.76,9.11,-1.45,6.09,True,1.31,,True,46977.0,0.35,4626.0,Accrual Risk,4.12,Moderate,92.84,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-3.0,7712.0,0.0,46980.0,5610.0,,9.28,,,,,,,,OK,BOTH_NEGATIVE,BOTH_NEGATIVE,4.27
ADANIPOWER,Mar 2020,-8.6,21.66,-35.1,9.3,-3.03,8.52,True,1.14,,True,55196.0,0.35,3294.0,Accrual Risk,8.7,Capital Intensive,57.45,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,-6.0,6481.0,0.0,55199.0,5598.0,,7.21,,,,,,,,OK,BOTH_NEGATIVE,BOTH_NEGATIVE,-9.61
ADANIPOWER,Mar 2021,4.84,33.13,9.69,13.24,1.61,4.01,False,2.08,,False,52499.0,0.33,4826.0,High Quality,8.34,Capital Intensive,55.55,Reinvestor,1372183.55,1357949.64,44.57,9.91,24.76,1.65,3.0,13113.0,0.0,52519.0,7014.0,,0.66,,,18.18,,,8.45,,OK,OK,OK,18.59
ADANIPOWER,Mar 2022,17.73,35.66,26.61,14.62,5.99,2.66,False,3.37,,False,48962.0,0.34,11007.0,High Quality,2.79,Asset Light,111.4,Liquidating Assets,1372183.55,1357949.64,44.57,9.91,24.76,1.65,13.0,18457.0,0.0,49145.0,10233.0,,4.15,,,,,,,,OK,TURNAROUND,TURNAROUND,28.5
ADANIPOWER,Mar 2023,27.67,26.04,35.91,13.98,12.5,1.42,False,4.29,,False,41696.0,0.45,9976.0,Moderate,3.98,Moderate,98.81,Liquidating Assets,1372183.55,1357949.64,44.57,9.91,24.76,1.65,28.0,29876.0,0.0,42350.0,8431.0,,13.81,,,,,,,,OK,TURNAROUND,TURNAROUND,37.78
ADANIPOWER,Mar 2024,41.37,36.2,48.28,23.44,22.64,0.8,False,8.3,,False,34242.0,0.55,17651.0,Moderate,6.91,Moderate,96.83,Liquidating Assets,1372183.55,1357949.64,44.57,9.91,24.76,1.65,54.0,43145.0,0.0,34616.0,14170.0,,16.09,,,,,,,,OK,TURNAROUND,TURNAROUND,46.54
AMBUJACEM,Dec 2012,13.25,25.37,14.69,27.92,10.47,0.01,False,32.59,,False,-1521.0,0.79,1472.0,High Quality,3.98,Moderate,59.52,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,8.0,8797.0,43.0,60.0,1860.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,28.56
AMBUJACEM,Dec 2013,13.95,18.22,13.51,17.55,9.86,0.01,False,30.73,,False,-1666.0,0.71,771.0,Moderate,5.41,Moderate,46.2,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,8.0,9462.0,44.0,48.0,1267.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,28.21
AMBUJACEM,Dec 2014,14.94,19.43,14.77,19.14,10.71,0.0,False,35.65,,False,-2063.0,0.72,1219.0,High Quality,4.58,Moderate,63.03,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,10.0,10070.0,46.0,34.0,1675.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,28.88
AMBUJACEM,Dec 2015,8.56,16.34,7.87,14.96,5.72,0.0,False,20.6,,False,-2114.0,0.67,1474.0,High Quality,0.88,Asset Light,95.59,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,5.0,10271.0,54.0,35.0,1557.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,25.14
AMBUJACEM,Dec 2016,7.14,15.83,7.23,16.03,4.37,0.0,False,23.67,,False,-146.0,0.61,-1355.0,High Quality,20.73,Capital Intensive,-42.6,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,6.0,19821.0,50.0,29.0,2810.0,,,,,,,,,,INSUFFICIENT,INSUFFICIENT,INSUFFICIENT,24.57
AMBUJACEM,Dec 2017,8.24,16.34,9.41,18.64,5.48,0.0,False,20.35,,False,-129.0,0.66,2678.0,High Quality,3.13,Moderate,69.41,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,8.0,20672.0,47.0,24.0,3416.0,,19.35,,,8.53,,,0.0,,OK,OK,OK,29.36
AMBUJACEM,Dec 2018,11.42,15.4,13.29,17.9,7.95,0.0,False,24.96,,False,-93.0,0.7,938.0,Moderate,2.94,Asset Light,23.39,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,11.0,22370.0,14.0,40.0,1703.0,,23.24,,,18.39,,,6.58,,OK,OK,OK,32.96
AMBUJACEM,Dec 2019,10.27,16.96,11.56,19.06,6.93,0.0,False,30.58,,False,-109.0,0.67,3548.0,High Quality,4.39,Moderate,77.18,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,11.0,24078.0,14.0,41.0,4739.0,,22.18,,,13.35,,,1.92,,OK,OK,OK,31.43
AMBUJACEM,Dec 2020,12.67,20.42,13.65,21.55,7.82,0.02,False,37.81,,False,304.0,0.62,3515.0,High Quality,5.37,Moderate,70.22,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,12.0,22757.0,151.0,471.0,4832.0,,21.04,,,30.91,,,19.14,,OK,OK,OK,34.14
AMBUJACEM,Dec 2021,12.81,21.44,14.64,24.04,8.21,0.02,False,44.26,,False,279.0,0.64,3302.0,High Quality,6.93,Moderate,53.17,Reinvestor,1281411.04,1198290.68,55.62,9.21,27.67,3.1,14.0,25354.0,45.0,477.0,5309.0,,7.59,,,20.95,,,18.47,,OK,OK,OK,31.52
